"Surveyed_by","Date","method","SubplotID","SPP","PlantID","Phen","Leaf","Dam","Chew","mScrape","iScrape","Mine","Gall","Window","Lspot","Rust","Pmildew","Dmildew","Blight","wet","rhiz.like","clorosis","white.mildew.like.thing","thrips","tent","scler.like","Phomopsis","lf.curl","necrotic.lesion","Chlorotic.spots","Choking","slime_mold_like","Notes","disease","herbivory","tot.damage","SPP2","SubplotID2"
"fh, mj","13.Aug.19","touching","I6.2.4","Lotus corniculatus",18,"s",4,"d",0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1,5,6,"Lotus corniculatus","I6.2.4"
"fh, mj","13.Aug.19","touching","I6.2.4","Lotus corniculatus",18,"s",5,"d",5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,10,10,"Lotus corniculatus","I6.2.4"
"fh, mj","13.Aug.19","touching","I6.2.4","Brachypodium pinnatum",19,"v",1,"d",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1,2,3,"Brachypodium pinnatum","I6.2.4"
"fh, mj","13.Aug.19","touching","I6.2.4","Brachypodium pinnatum",19,"v",2,"d",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,1,1,"Brachypodium pinnatum","I6.2.4"
"fh, mj","13.Aug.19","touching","I6.2.4","Brachypodium pinnatum",19,"v",3,"d",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1,1,2,"Brachypodium pinnatum","I6.2.4"
"fh, mj","13.Aug.19","touching","I6.2.4","Brachypodium pinnatum",19,"v",4,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Brachypodium pinnatum","I6.2.4"
"fh, mj","13.Aug.19","touching","I6.2.4","Bromus sp / Koeleria sp",20,"v",1,"d",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,5,5,"Bromus/Koeleria","I6.2.4"
"fh, mj","13.Aug.19","touching","I6.2.4","Bromus sp / Koeleria sp",20,"v",2,"d",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,2,2,"Bromus/Koeleria","I6.2.4"
"fh, mj","13.Aug.19","touching","I6.2.4","Bromus sp / Koeleria sp",20,"v",3,"d",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,1,1,"Bromus/Koeleria","I6.2.4"
"fh, mj","13.Aug.19","touching","I6.2.4","Bromus sp / Koeleria sp",20,"v",4,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Bromus/Koeleria","I6.2.4"
"fh, mj","13.Aug.19","touching","I6.2.2","Brachypodium pinnatum",1,"v",1,"d",3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1,3,4,"Brachypodium pinnatum","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Brachypodium pinnatum",1,"v",2,"d",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1,0,1,"Brachypodium pinnatum","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Brachypodium pinnatum",1,"v",3,"d",30,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",2,30,32,"Brachypodium pinnatum","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Brachypodium pinnatum",1,"v",4,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Brachypodium pinnatum","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Polygala chamaebuxus",2,"v",1,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Polygala chamaebuxus","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Polygala chamaebuxus",2,"v",2,"d",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,1,1,"Polygala chamaebuxus","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Polygala chamaebuxus",2,"v",3,"d",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,1,1,"Polygala chamaebuxus","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Polygala chamaebuxus",2,"v",4,"d",40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,40,40,"Polygala chamaebuxus","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Polygala chamaebuxus",2,"v",5,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Polygala chamaebuxus","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Ononis spinosa",3,"v",1,"d",80,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,81,81,"Ononis spinosa","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Ononis spinosa",3,"v",2,"d",5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,7,7,"Ononis spinosa","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Ononis spinosa",3,"v",3,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Ononis spinosa","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Ononis spinosa",3,"v",4,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Ononis spinosa","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Ononis spinosa",3,"v",5,"d",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,2,2,"Ononis spinosa","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Lotus corniculatus",4,"v",1,"d",90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,90,90,"Lotus corniculatus","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Lotus corniculatus",4,"v",2,"d",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,3,3,"Lotus corniculatus","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Lotus corniculatus",4,"v",3,"d",5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,10,10,"Lotus corniculatus","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Lotus corniculatus",4,"v",4,"d",10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,15,15,"Lotus corniculatus","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Buphthalmum salicifolium",5,"v",1,"d",2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",3,3,6,"Buptalmum salidifolium","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Buphthalmum salicifolium",5,"v",2,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Buptalmum salidifolium","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Buphthalmum salicifolium",5,"v",3,"d",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1,0,1,"Buptalmum salidifolium","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Buphthalmum salicifolium",5,"v",4,"d",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",3,0,3,"Buptalmum salidifolium","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Buphthalmum salicifolium",5,"v",5,"d",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",5,0,5,"Buptalmum salidifolium","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Molinia caerulea",6,"f",1,"d",60,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",2,60,62,"Molina caruela","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Molinia caerulea",6,"f",2,"d",60,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",2,60,62,"Molina caruela","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Molinia caerulea",6,"f",3,"d",10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1,11,12,"Molina caruela","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Leucanthemum vulgare",7,"v",1,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Leucanthemum vulgare","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Leucanthemum vulgare",7,"v",2,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Leucanthemum vulgare","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Leucanthemum vulgare",7,"v",3,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Leucanthemum vulgare","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Leucanthemum vulgare",7,"v",4,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Leucanthemum vulgare","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Leucanthemum vulgare",7,"v",5,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Leucanthemum vulgare","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Helianthemum nummularium",8,"v",1,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Helianthemum nummularium","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Helianthemum nummularium",8,"v",2,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Helianthemum nummularium","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Helianthemum nummularium",8,"v",3,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Helianthemum nummularium","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Helianthemum nummularium",8,"v",4,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Helianthemum nummularium","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Helianthemum nummularium",8,"v",5,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Helianthemum nummularium","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Brachypodium pinnatum",9,"v",1,"d",40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1,40,41,"Brachypodium pinnatum","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Brachypodium pinnatum",9,"v",2,"d",2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1,4,5,"Brachypodium pinnatum","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Brachypodium pinnatum",9,"v",3,"d",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1,1,2,"Brachypodium pinnatum","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Helianthemum nummularium",10,"s",1,"d",5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,6,6,"Helianthemum nummularium","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Helianthemum nummularium",10,"s",2,"d",40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,40,40,"Helianthemum nummularium","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Helianthemum nummularium",10,"s",3,"d",60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,61,61,"Helianthemum nummularium","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Helianthemum nummularium",10,"s",4,"d",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,2,2,"Helianthemum nummularium","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Helianthemum nummularium",10,"s",5,"d",1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,6,6,"Helianthemum nummularium","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Brachypodium pinnatum",11,"v",1,"d",1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",2,1,3,"Brachypodium pinnatum","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Brachypodium pinnatum",11,"v",2,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Brachypodium pinnatum","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Brachypodium pinnatum",11,"v",3,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Brachypodium pinnatum","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Molinia caerulea",12,"f",1,"d",0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",10,0,10,"Molina caerulea","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Molinia caerulea",12,"f",2,"d",20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1,20,21,"Molina caerulea","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Molinia caerulea",12,"f",3,"d",5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1,5,6,"Molina caerulea","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Bromus sp / Koeleria sp",13,"v",1,"d",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",2,0,2,"Bromus/Koeleria","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Bromus sp / Koeleria sp",13,"v",2,"d",20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1,20,21,"Bromus/Koeleria","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Bromus sp / Koeleria sp",13,"v",3,"d",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1,0,1,"Bromus/Koeleria","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Bromus sp / Koeleria sp",13,"v",4,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Bromus/Koeleria","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Teucrium chamaedrys",14,"v",1,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Teucrium chamaedrys","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Teucrium chamaedrys",14,"v",2,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Teucrium chamaedrys","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Teucrium chamaedrys",14,"v",3,"d",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,1,1,"Teucrium chamaedrys","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Teucrium chamaedrys",14,"v",4,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Teucrium chamaedrys","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Teucrium chamaedrys",14,"v",5,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Teucrium chamaedrys","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Helianthemum nummularium",15,"v",1,"d",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,5,5,"Helianthemum nummularium","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Helianthemum nummularium",15,"v",2,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Helianthemum nummularium","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Helianthemum nummularium",15,"v",3,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Helianthemum nummularium","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Helianthemum nummularium",15,"v",4,"d",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,1,1,"Helianthemum nummularium","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Helianthemum nummularium",15,"v",5,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Helianthemum nummularium","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Carex sp 2",16,"v",1,"d",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,1,1,"Carex festuca-like","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Carex sp 2",16,"v",2,"d",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,10,10,"Carex festuca-like","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Carex sp 2",16,"v",3,"d",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,1,1,"Carex festuca-like","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Carex sp 2",16,"v",4,"d",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,2,2,"Carex festuca-like","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Carex sp 2",16,"v",5,"d",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,5,5,"Carex festuca-like","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Bromus sp / Koeleria sp",17,"v",1,"d",40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,40,40,"Bromus/Koeleria","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Bromus sp / Koeleria sp",17,"v",2,"d",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,1,1,"Bromus/Koeleria","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Bromus sp / Koeleria sp",17,"v",3,"d",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,1,1,"Bromus/Koeleria","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Bromus sp / Koeleria sp",17,"v",4,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Bromus/Koeleria","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Peucedanum oreoselinum",18,"v",1,"d",50,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,52,52,"Peucedanum oreoselinum","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Anthericum ramosum",19,"b",1,"d",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,1,1,"Anthericum sylvestris","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Anthericum ramosum",19,"b",2,"d",10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,11,11,"Anthericum sylvestris","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Anthericum ramosum",19,"b",3,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Anthericum sylvestris","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Anthericum ramosum",19,"b",4,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Anthericum sylvestris","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Anthericum ramosum",19,"b",5,"d",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,2,2,"Anthericum sylvestris","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Teucrium chamaedrys",20,"v",1,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Teucrium chamaedrys","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Teucrium chamaedrys",20,"v",2,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Teucrium chamaedrys","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Teucrium chamaedrys",20,"v",3,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Teucrium chamaedrys","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Teucrium chamaedrys",20,"v",4,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Teucrium chamaedrys","I6.2.2"
"fh, mj","13.Aug.19","touching","I6.2.2","Teucrium chamaedrys",20,"v",5,"d",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,10,10,"Teucrium chamaedrys","I6.2.2"
"fh, mj","13.Aug.19","touching","I2.9.3","Brachypodium pinnatum",1,"v",1,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Brachypodium pinnatum","I2.9.4"
"fh, mj","13.Aug.19","touching","I2.9.3","Brachypodium pinnatum",1,"v",2,"d",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",5,0,5,"Brachypodium pinnatum","I2.9.4"
"fh, mj","13.Aug.19","touching","I2.9.3","Brachypodium pinnatum",1,"v",3,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Brachypodium pinnatum","I2.9.4"
"fh, mj","13.Aug.19","touching","I2.9.3","Brachypodium pinnatum",1,"v",4,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Brachypodium pinnatum","I2.9.4"
"fh, mj","13.Aug.19","touching","I2.9.3","Brachypodium pinnatum",2,"v",1,"d",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1,0,1,"Brachypodium pinnatum","I2.9.4"
"fh, mj","13.Aug.19","touching","I2.9.3","Brachypodium pinnatum",2,"v",2,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Brachypodium pinnatum","I2.9.4"
"fh, mj","13.Aug.19","touching","I2.9.3","Brachypodium pinnatum",2,"v",3,"d",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1,0,1,"Brachypodium pinnatum","I2.9.4"
"fh, mj","13.Aug.19","touching","I2.9.3","Brachypodium pinnatum",2,"v",4,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Brachypodium pinnatum","I2.9.4"
"fh, mj","13.Aug.19","touching","I2.9.3","Brachypodium pinnatum",3,"b",1,"d",50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1,50,51,"Brachypodium pinnatum","I2.9.4"
"fh, mj","13.Aug.19","touching","I2.9.3","Brachypodium pinnatum",3,"b",2,"d",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,1,1,"Brachypodium pinnatum","I2.9.4"
"fh, mj","13.Aug.19","touching","I2.9.3","Brachypodium pinnatum",3,"b",3,"d",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1,0,1,"Brachypodium pinnatum","I2.9.4"
"fh, mj","13.Aug.19","touching","I2.9.3","Brachypodium pinnatum",3,"b",4,"d",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,2,2,"Brachypodium pinnatum","I2.9.4"
"fh, mj","13.Aug.19","touching","I2.9.3","Brachypodium pinnatum",3,"b",5,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Brachypodium pinnatum","I2.9.4"
"fh, mj","13.Aug.19","touching","I2.9.3","Brachypodium pinnatum",4,"v",1,"d",5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1,5,6,"Brachypodium pinnatum","I2.9.4"
"fh, mj","13.Aug.19","touching","I2.9.3","Brachypodium pinnatum",4,"v",2,"d",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1,0,1,"Brachypodium pinnatum","I2.9.4"
"fh, mj","13.Aug.19","touching","I2.9.3","Brachypodium pinnatum",4,"v",3,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Brachypodium pinnatum","I2.9.4"
"fh, mj","13.Aug.19","touching","I2.9.3","Brachypodium pinnatum",4,"v",4,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Brachypodium pinnatum","I2.9.4"
"fh, mj","13.Aug.19","touching","I2.9.3","Brachypodium pinnatum",5,"v",1,"d",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1,0,1,"Brachypodium pinnatum","I2.9.4"
